Loan_ID,Lender,Loan_Amount,Interest_Rate,Repayment_Term,Default_Risk,Loan_Purpose,Approval_Time,Application_Date
7378bbbc-3d0c-4820-9071-b84df407e390,KCB M-Pesa,21170,33.22,45,High,Personal,10,2025-02-23
f13cafbb-a548-4dda-9f73-ae677279e671,M-Shwari,4238,21.07,45,Low,Education,15,2023-09-12
aa6d2a3a-8a29-4852-9630-61d6192fbecd,Timiza,2969,6.82,45,High,Business,42,2025-03-09
2a0f7108-8058-4b18-974e-ccc0a18c9bf6,Branch,23034,32.52,30,Low,Education,59,2023-06-06
398d1edd-5c9a-4304-9082-9986544ab2c2,M-Shwari,49374,12.05,14,Low,Education,48,2025-01-08
15d2b313-6401-4b5c-b857-a8c7e80de7f5,M-Shwari,9517,14.05,90,High,Personal,44,2025-02-25
e92a6f17-5bda-4b0e-9331-39b08d9e4a0c,Tala,3308,10.76,30,High,Business,18,2025-02-13
74592dd2-34d5-4819-a8d6-5f642f8239d2,Timiza,49638,16.56,45,High,Education,23,2024-03-07
dd85c393-e0b2-4e09-93dd-132f462b883a,M-Shwari,48138,31.49,60,Low,Medical,33,2024-03-05
9a28d087-289d-4e56-85d3-a236b8745617,M-Shwari,13213,23.18,45,High,Emergency,16,2024-12-03
8530b831-1f8a-4024-8c7d-1c95feeec744,Timiza,40829,12.17,30,Low,Education,54,2023-04-21
95780c81-62b1-40ca-84d8-414cf8becba7,Timiza,3219,35.72,30,High,Business,38,2025-01-05
9f45fb06-ea40-49da-9308-65125347893d,M-Shwari,23390,35.79,45,High,Education,35,2024-03-22
e695248b-5d1b-4c2a-8d70-2bad5a77c13b,Timiza,12200,35.47,60,Low,Emergency,34,2024-03-03
a3cd8b63-955b-4460-8553-f0775276bbab,M-Shwari,37009,13.36,90,Low,Business,28,2024-03-24
28f48f68-6797-4f7a-86fe-8c7a38de04b0,M-Shwari,43034,20.79,30,Low,Personal,2,2024-01-21
21e6a327-64e3-4e49-967b-a6fb695d7e3f,Tala,37266,39.47,30,High,Business,30,2023-07-01
e14e4a37-12f0-443e-bf21-9b3e7cd6afe9,Fuliza,27205,32.02,90,Low,Personal,13,2023-07-04
a362eabd-8ff4-47c1-8cae-11dd8548aecc,M-Shwari,19287,5.95,60,High,Business,41,2025-03-06
23af2417-e721-47cc-b70b-1cc75db1c7a2,KCB M-Pesa,49345,7.28,60,Low,Emergency,16,2023-08-01
56443595-2ff2-478f-b359-f5c0a23eee0f,Branch,27088,21.24,30,High,Emergency,59,2024-12-07
384c5c25-8073-4a69-acb3-a6a86a61f7a4,Fuliza,26623,36.82,45,High,Business,5,2023-11-02
d2d23eba-02cd-457e-921d-b4a8e4c00622,Fuliza,33562,23.85,60,Low,Education,55,2024-05-27
3ae94f1c-93fd-4409-9ce2-19bbaf045404,Fuliza,10677,22.42,45,Low,Emergency,28,2024-06-13
da52f659-f1d5-4b36-934e-aad296f62266,Tala,22227,8.69,45,Low,Personal,53,2023-09-04
c973f007-3cb7-45c0-b91e-2e3e4a77d716,M-Shwari,30720,27.99,14,High,Personal,39,2024-03-30
9b1b36ed-aa19-4c91-9a01-2ab950b8b2f3,Tala,10382,33.77,45,High,Medical,45,2023-11-24
588f4405-5c68-4dd3-ab79-8df88694bb42,M-Shwari,1636,18.31,30,Low,Personal,20,2023-04-08
e761c64e-cc14-4b73-9278-bd37f1d159fa,Tala,35332,32.15,45,High,Medical,24,2025-02-03
89d68bec-5676-414d-b8a3-58418657cf6b,Tala,32466,38.76,90,Low,Business,27,2023-09-23
2109b312-d1e0-4ec7-8e37-f7af6d862247,Branch,7509,12.13,30,Low,Business,30,2024-08-12
8ec5c87a-e78a-4466-aae4-9b6bb50d30b1,KCB M-Pesa,13487,23.32,60,High,Business,58,2023-07-31
40c99f89-b4a1-472f-b263-86433f41e2ca,Tala,37811,15.05,30,Low,Education,45,2024-12-06
cb4e4a20-326d-4ced-80b0-7ed4b006af9e,Branch,32075,32.75,45,Low,Education,27,2024-04-16
f4751078-6260-46fb-8c9f-1f792bf5b066,Timiza,1507,25.22,90,Low,Medical,26,2025-01-29
c0811b80-6490-4b53-9ff3-4eabcea7016c,KCB M-Pesa,5945,27.21,30,Low,Personal,7,2024-05-11
5b3a125d-ce14-4d82-a746-2db342dc56f5,Tala,11206,32.93,14,Low,Personal,42,2023-12-20
486cedda-12c4-49fe-906a-66439c4ea81b,Fuliza,48017,18.86,45,Low,Business,47,2023-12-21
a2d90af0-5963-461e-bf4a-4dd50ccf8423,Timiza,44986,37.03,14,High,Emergency,53,2023-03-20
230e959d-8a78-46d1-bdb9-d8ee02b1bd4f,Timiza,29757,23.66,60,Low,Education,59,2024-01-20
e4338173-f2fb-4dd1-8d2e-a824c85710f4,Branch,22236,10.53,90,Low,Education,38,2024-09-26
14438228-0ba8-469c-9341-2dc54b614d7f,Timiza,42707,29.36,45,Low,Business,5,2025-01-06
450c105b-fc20-4c4c-9705-b83c0a59d7ef,KCB M-Pesa,13781,32.76,30,Low,Education,23,2023-09-22
5152ef4d-af06-47c0-8279-ccd959472b58,Tala,1935,16.09,45,High,Business,28,2023-04-08
42087310-2a2b-410d-9e1b-60b38c536cad,Tala,33839,35.0,60,High,Medical,34,2024-06-20
6dbdd45a-b7d0-405c-9797-ef9cd59061d7,Fuliza,35650,36.72,14,Low,Personal,53,2024-05-29
e0fb3bfe-805f-4bfe-9318-d3b69a174d8d,Branch,26321,14.69,45,High,Emergency,15,2023-04-10
96c2a869-cbc9-4a05-81d5-fc5ef983de03,Fuliza,27160,39.42,45,Low,Personal,32,2023-07-22
0b83dd0b-622e-4a98-ad9b-2509bf06f62e,Timiza,5584,9.92,45,Low,Personal,26,2023-09-23
931f5366-4dfb-40c8-a043-7d0d2170a777,Fuliza,17161,12.07,30,Low,Medical,48,2024-04-01
d4e97d2c-75d2-4df6-a069-5abc63141af2,KCB M-Pesa,14007,11.45,60,Low,Education,31,2024-06-30
a11a24a5-7411-412e-ad26-ad22cbd7deba,Tala,7559,36.29,14,Low,Emergency,19,2023-05-20
766bc5d5-a885-4577-9bb1-bbaed4c7c63b,Timiza,18771,27.9,30,High,Education,9,2024-05-26
5fa7fd49-7e27-419d-b17a-a979275584d6,Fuliza,46039,10.32,60,Low,Personal,29,2024-05-28
3ba054ed-8097-4294-a1ef-7ab2906409c5,Branch,7991,20.41,60,High,Business,54,2023-10-29
b6e7a6f0-9a5f-4637-80aa-aad2c71eb182,KCB M-Pesa,47795,26.54,14,Low,Personal,58,2023-05-04
fb47d727-fb54-4070-a0ea-b8e16448ac59,KCB M-Pesa,15359,7.92,30,Low,Education,51,2025-03-11
ca8aa20a-94a9-407d-85c4-9c18c9590bd9,Fuliza,8573,35.88,30,High,Personal,39,2024-06-08
adce5209-1293-4687-b98f-60cd19af9e81,Tala,9577,33.13,30,Low,Business,4,2024-07-31
564b1318-779f-4e15-a94c-0624a80cbaa9,Fuliza,21453,22.68,30,Low,Medical,3,2024-10-24
45c007fa-5a26-40a8-b127-f6fcbef557a8,Timiza,11883,38.85,14,High,Education,56,2023-10-06
4a0623eb-81d4-4b30-908f-fba45684b716,Fuliza,49646,19.62,45,High,Personal,29,2025-03-07
3232153e-0f65-4ae2-b2b4-948468cf19ff,KCB M-Pesa,2853,39.44,60,High,Education,52,2024-11-13
a914a0e4-4378-4847-b53d-21754a80b3e6,Fuliza,24321,28.38,45,High,Medical,11,2023-05-25
18b95f1e-5d40-4c88-9221-d3fbd7bdde9a,Tala,38067,27.21,45,High,Personal,33,2023-04-16
a7583ff6-f314-482b-ad43-783958f8e01e,Branch,25360,10.81,14,High,Personal,38,2023-10-03
ceff2c72-0439-4428-9a40-0dc259ba8cb9,M-Shwari,21695,35.87,90,Low,Education,58,2024-04-03
7d1006d5-ccc0-4deb-aad2-b9ea9cb2b753,Fuliza,12439,19.96,60,Low,Education,11,2023-03-31
8f078e10-4782-477e-8c9e-1dc583afb75e,Tala,25838,10.68,60,Low,Business,27,2024-11-21
cc45a3a0-4935-4e9c-87a2-02873975c8a2,Tala,22230,5.44,60,Low,Medical,33,2025-01-24
c8116adb-fb3d-42b5-834a-8f88218ac9d2,Branch,21927,24.59,90,High,Business,21,2024-04-13
e037467f-249e-4a96-ac70-9d8b54a7a937,KCB M-Pesa,35696,23.46,45,High,Personal,39,2023-10-30
cc143823-0d54-417d-bb02-198591b697b8,Tala,27583,30.18,30,Low,Education,31,2024-11-09
b941ce15-0967-42f2-8094-bba6bf66d54c,Tala,22010,36.16,45,Low,Personal,38,2024-02-09
da24e351-8ff7-4c5d-a296-2fac047777b8,Tala,44564,7.78,60,High,Personal,46,2023-03-30
e0c658ef-d1f2-4570-8125-e0584617efa6,Tala,8313,30.6,60,Low,Emergency,2,2024-01-26
232add71-db39-4ef7-9add-2f4a835dd64a,Timiza,32098,11.56,45,High,Emergency,27,2023-11-30
aed43264-edee-4273-b6e7-3807772c3f3f,Timiza,47682,35.04,14,Low,Personal,36,2024-12-24
21d40434-c9aa-4531-8b25-accbeecd220b,KCB M-Pesa,28070,33.67,30,Low,Education,11,2023-05-15
75407e18-307b-4110-bcfb-7677982087ae,Fuliza,27582,23.93,90,Low,Personal,47,2023-03-31
0863fb74-2608-437e-9d2b-20deaba923cc,Tala,29741,29.86,45,Low,Emergency,18,2024-10-06
aa59d35e-ab76-41da-8e8a-4406ea94e9f6,Branch,31178,16.0,45,High,Education,59,2025-01-09
16c6c6da-38a1-4f4b-96cb-fe064529bbdb,Fuliza,45069,21.49,30,High,Personal,1,2024-06-24
08965d59-098d-418e-b79e-0bb223f676cb,Branch,12245,33.76,30,High,Medical,35,2023-03-27
74282ced-fba9-4965-8523-c2e989f34d2f,Fuliza,26529,21.07,60,Low,Medical,35,2024-10-20
66a946f0-cc55-467a-848c-94aa2c00e151,KCB M-Pesa,13525,17.52,45,Low,Personal,31,2024-07-08
3ce9c792-25e9-47c6-bbe0-e8f932515f51,Tala,36624,22.3,60,High,Education,28,2024-05-02
93956f76-f700-48c9-aa67-6b555a8ea363,Tala,14788,33.99,45,High,Personal,39,2024-08-09
7441e2c8-c1ef-4416-b5de-bcf12b46ce2d,M-Shwari,24150,16.73,45,Low,Personal,1,2024-07-11
ae9a96e8-94cc-4dc0-95a5-48525ab523d1,Branch,7040,11.08,30,Low,Emergency,25,2024-02-13
d88f0853-ff9e-4914-bed3-0bfea5e1c1d1,Fuliza,32732,29.92,60,High,Medical,43,2023-10-17
5805a750-af80-43a1-bf86-dfcab476eda4,Fuliza,16922,33.91,45,Low,Emergency,38,2024-11-20
87f0a4fd-e7f4-4df7-aa2d-918b1eafdc19,Timiza,3842,8.52,45,Low,Emergency,20,2023-10-13
2063a3e3-1684-4639-aa35-3c7c3c9429f9,M-Shwari,42346,13.4,45,Low,Personal,3,2023-07-08
316bcfec-ce71-4480-a8a3-a6ff2b902cde,Timiza,36112,9.97,90,Low,Emergency,51,2024-09-01
7fb2ac12-6e0c-473f-b3a3-4152825b82ca,Timiza,10896,17.18,14,High,Medical,2,2023-08-08
b41dec69-6c21-44e1-a540-45b9f2ab9fc4,Timiza,17982,20.76,60,High,Emergency,18,2024-06-19
0c85eac4-bd52-4f23-82b8-006db683f61a,Branch,23911,31.21,30,Low,Medical,44,2025-02-20
0c03e03f-4a74-4d62-a06b-026b79ea1f7e,Branch,47266,27.79,45,Low,Emergency,10,2023-12-06
87a66357-f1bf-4539-980e-2a08e6913cc5,KCB M-Pesa,13761,26.73,14,Low,Medical,5,2024-10-09
257ced86-d722-40c4-a9a1-840108678775,KCB M-Pesa,3593,17.33,30,Low,Emergency,9,2024-05-30
023ab6a3-bf4a-4be1-bb7a-c2fd210f8a99,Timiza,12222,34.45,45,Low,Emergency,2,2024-02-18
c7e095a2-b797-4c9d-8c87-2bf8360cae0f,M-Shwari,22542,21.5,14,High,Education,34,2024-02-02
99efa4d7-015b-404b-be37-3d5beada3c66,Fuliza,44913,39.27,45,Low,Medical,38,2023-04-15
5c19230b-01e4-4092-93ab-cbfb870b43de,Branch,48351,27.19,90,Low,Medical,31,2025-03-02
79137fa5-801c-4213-bfe2-dd0b7d602701,M-Shwari,28587,9.42,30,Low,Medical,10,2023-10-09
8c2d417d-a839-4f3b-90ce-47106c9e2566,Tala,32847,28.67,60,Low,Business,50,2024-08-31
4595642b-b88c-4b60-b775-ff9215b99af0,Branch,34256,16.38,45,Low,Emergency,12,2023-05-24
d71e5471-cb6c-4dc7-a38e-754e5afbad08,Branch,39714,29.02,45,Low,Medical,36,2023-06-11
01bdda2b-1ca4-47b1-949d-2349f535f8f3,KCB M-Pesa,16835,7.44,30,High,Business,54,2024-10-10
b32fb5dc-d679-406f-aa3f-424f9299367c,Fuliza,29102,11.12,30,Low,Education,21,2025-02-04
8136be41-d8f0-4341-9ef1-a3ed1cce3f18,Fuliza,49401,34.95,30,Low,Medical,49,2024-04-13
10041b41-d26a-469f-a5d4-12c99701d1f3,Tala,34950,12.95,14,High,Medical,47,2024-07-08
2db81eb7-ca28-4ddf-968d-f629d81bbfbb,Tala,32696,34.3,30,High,Business,6,2023-07-08
b67f2bb3-08ea-448a-889c-9105abaac478,Branch,6126,14.77,45,Low,Emergency,48,2024-01-13
b802151e-a11b-47ee-8041-a9c066fdcb00,Timiza,7924,27.5,60,High,Education,49,2025-02-20
c70329b1-e8cb-4bce-8752-10801eb8bade,KCB M-Pesa,13357,29.3,60,Low,Medical,3,2024-09-29
3baa4747-5303-48e3-8a74-0877f3922941,KCB M-Pesa,45423,22.94,45,Low,Emergency,10,2024-12-13
605fac24-f3c0-4a4b-91fa-775704b55c21,Branch,20482,15.69,30,Low,Education,5,2023-07-27
0fa8c413-2405-4791-9cd7-c816a3b3cc46,M-Shwari,11925,12.44,30,High,Personal,46,2024-09-15
97d5886f-ed36-4a2d-bfa4-2d385a1d71c3,Timiza,2480,6.16,30,High,Personal,26,2023-05-06
343a9619-d16a-4824-99be-8670b3190f99,Branch,48790,15.64,30,Low,Education,21,2024-11-25
7a347978-a4c6-4a74-9ca7-7ee1cb7c52e9,Timiza,26931,27.86,45,Low,Business,45,2024-11-05
c2932af2-e2d1-44d3-b357-8d62e17ceecd,Timiza,19940,37.84,45,High,Education,26,2025-02-15
4bc1f234-62dd-46e0-b3a7-33c0d546c482,Timiza,42252,35.49,30,Low,Education,38,2023-07-15
9b715a59-93fe-4a4f-9d29-545b61fae9c9,Branch,17675,31.81,30,Low,Business,44,2023-11-29
515412ce-54cd-45e6-85e0-26200b73b549,KCB M-Pesa,49151,32.6,60,High,Business,26,2024-07-19
fde75758-4ae3-4254-84da-666ceb14a8aa,KCB M-Pesa,26885,28.27,60,High,Emergency,8,2023-07-23
7dddb47a-f9d0-4fb7-8892-66b81512759e,Timiza,38658,14.11,30,High,Emergency,5,2024-01-20
97bc26e6-0718-4e87-860a-5c211f8602b5,M-Shwari,23519,36.75,90,High,Business,15,2024-04-07
a762349c-fc29-43c0-a8b0-11292f4f164e,Fuliza,19139,28.48,90,Low,Personal,59,2023-04-18
d689bb8f-9d0b-4723-b23b-454a0b23cafd,Branch,20494,24.62,30,High,Personal,16,2023-06-05
8261c31a-220b-442b-b69e-bbcc5219ff91,Fuliza,34875,8.88,30,High,Education,1,2023-06-10
9b12fed3-018d-4e4e-b0b1-c54277703dc6,M-Shwari,22063,20.65,45,Low,Medical,16,2023-09-12
702a1e3a-9ddc-4f54-88e8-5951de917f18,Branch,39841,21.11,90,Low,Education,37,2024-09-24
1de14683-daba-4e0b-8e7b-3d65a8176b5f,Timiza,6276,35.26,60,Low,Education,3,2024-06-05
8a9c0cef-a3d7-4756-8e8c-023319c81698,KCB M-Pesa,36944,24.13,30,Low,Medical,52,2023-08-08
cdc741ee-8a48-4f9f-9307-bd748f15d8e5,Fuliza,3880,18.31,30,High,Business,47,2024-07-24
b9ef6371-5164-494e-84dd-f6de3745f383,Tala,9211,39.19,45,High,Personal,31,2023-08-03
0f8c21c3-3741-485a-9570-d91edb2f5cc4,Tala,9282,8.88,45,Low,Education,13,2024-01-21
59d5a2b8-0cec-49d8-a59f-e02305d95749,M-Shwari,17934,19.79,30,Low,Medical,56,2023-10-15
afa274e3-bb3b-456b-876f-c69a602252e1,Timiza,47265,6.47,60,High,Emergency,16,2024-11-20
ec367133-3fad-472b-ae71-93f9f55e93ca,Fuliza,20517,30.9,45,Low,Education,55,2024-10-25
dd6d0817-ad27-4263-85f4-972c5de448f5,Timiza,31207,37.13,60,Low,Personal,43,2023-10-21
a670c5da-33fe-45b0-86a9-f26296a04bc9,Fuliza,39610,14.8,60,Low,Business,21,2024-10-04
4c30e19a-19ae-4dce-8b35-4a468afc84ef,M-Shwari,17843,35.04,60,Low,Education,2,2025-01-15
35aab4b5-0b54-4719-8cf8-b5e5573f7499,M-Shwari,39327,15.23,45,Low,Education,54,2023-03-18
57bb159b-221d-429f-8850-388bcf6ed610,Tala,42152,36.88,45,Low,Medical,27,2024-05-03
c9ab3146-60a8-46d0-9984-bdd9f3243db3,Timiza,6155,31.39,30,Low,Emergency,38,2024-06-18
8b16d61b-ff5c-4d1a-8251-30ecbd506a1f,Branch,45359,33.17,45,Low,Emergency,26,2025-03-10
1fc8b9aa-c365-4847-bc11-228e5d35460a,Tala,15751,5.63,30,Low,Business,58,2023-12-28
4851b6f8-70ad-4d92-b489-d76c75da010c,Timiza,1026,38.7,45,Low,Personal,59,2023-07-31
b9621082-e41d-4d9c-b854-438c6bb5b9d5,Tala,3724,30.43,30,High,Business,38,2024-12-02
1b295eb1-185d-4e61-adc7-8ab0259c9912,Branch,48337,15.67,30,High,Education,46,2023-05-14
fe92ec59-ec89-40f2-9d5b-400c3fc85a9c,KCB M-Pesa,12036,34.03,30,Low,Education,25,2024-11-23
62932384-b50e-4810-b6b4-5a2e7a7b033b,KCB M-Pesa,29041,14.85,14,Low,Emergency,11,2024-06-13
63087919-74e5-41ff-bcde-d85955970e4f,KCB M-Pesa,14047,35.55,60,High,Personal,8,2023-07-02
75436249-5e60-42f2-8e9e-84efa4d60741,KCB M-Pesa,35031,8.94,60,Low,Medical,8,2023-07-01
9dc79877-68b3-4158-be78-cac1233ee241,Fuliza,9212,29.63,45,Low,Personal,33,2024-05-26
a46b0822-058a-4d74-97c8-888dd551d88d,KCB M-Pesa,39065,23.92,30,High,Education,53,2023-04-28
9f4ad6b5-efcb-49c8-a9f6-08f1eda526ec,Branch,9708,8.38,14,High,Medical,7,2023-05-26
ca6d46b7-8601-477e-a8f1-aef9cc5c2bef,M-Shwari,5609,13.47,14,High,Personal,38,2024-05-19
719b37be-0894-4963-a9e8-17db4ce2df3c,M-Shwari,49768,5.43,30,Low,Personal,21,2024-02-11
433a2f88-7638-469a-a4d5-4adf8f210603,Fuliza,35701,21.41,60,High,Medical,8,2024-10-09
0d9b8455-5684-435f-b4db-376e50a7198a,KCB M-Pesa,17467,15.54,30,Low,Education,51,2023-09-03
1f9da3e6-fdb4-41d4-b0b1-a001eb103301,KCB M-Pesa,30259,25.94,30,High,Personal,54,2024-10-15
3cd1d263-a91a-41fc-833f-e77d054e1d31,KCB M-Pesa,20672,15.4,30,Low,Medical,21,2023-05-12
e261620c-1df4-4f45-82ed-adb0f79084d0,Tala,37435,15.5,30,Low,Education,56,2025-01-01
cffb459e-56c3-4017-a607-78908dc62681,Timiza,27089,31.01,45,High,Medical,20,2023-12-11
8dcfb0d5-789a-4338-a0d3-bbceae4a0816,Tala,30515,6.68,45,Low,Medical,8,2024-07-13
b12ec65a-914a-4443-84d7-563256cc5e68,Timiza,29509,36.6,30,Low,Personal,58,2024-08-31
2cd4a6f7-d930-478a-b9f4-8e42a9688eda,KCB M-Pesa,18273,34.83,14,High,Education,46,2024-02-02
204ed80d-df16-4cf4-a1fe-d02f5dc53e53,KCB M-Pesa,41625,28.37,30,Low,Personal,31,2024-10-28
6bfef85c-0aa2-4fa2-adc3-6a4d9e083c64,Tala,26643,25.76,30,Low,Business,50,2023-10-03
5fbb464c-e4ba-48f1-a27b-1eeac549c20a,Tala,6654,36.23,30,Low,Business,57,2024-04-06
cbb3404f-623f-47c2-a1d4-2585f2715b3e,Timiza,22304,11.49,90,High,Education,29,2024-08-07
c71aed1c-c71c-4275-90bd-e50fa2046ea9,M-Shwari,42188,7.76,45,High,Medical,48,2024-01-09
3837765b-b439-4146-8827-a65a3a6eb388,Timiza,21081,13.38,45,Low,Personal,9,2024-08-16
8052fbc9-8d90-4cf4-968a-d733025e8c16,Tala,30587,32.81,45,High,Personal,15,2023-10-24
ba7c7a69-1321-4a6e-ae6d-85255d346104,Branch,33481,6.21,45,Low,Education,30,2024-05-31
ba32a813-8cb4-4d14-bd7b-8858dedd2409,Tala,4262,25.4,45,High,Education,26,2025-02-06
1ca3b0b1-a094-4d0c-97ba-4ac6f523d354,Branch,46667,39.84,45,Low,Business,10,2023-05-21
eee50dd6-2fbb-42f7-a600-7cb2fa3fffc2,Fuliza,10268,34.95,60,Low,Emergency,29,2023-10-30
aa956b8d-6eca-4dba-bad3-634512a27caa,Tala,43908,23.25,30,High,Education,54,2023-09-19
fd615034-cd87-4442-9431-2112a3ec5b35,Fuliza,39999,7.23,45,Low,Emergency,16,2024-12-25
bb19abc8-92b8-4f2f-854f-46f8d9d40cd4,M-Shwari,39059,34.1,45,Low,Education,36,2023-05-26
89bfcd8b-1e89-484a-a58f-b6bd94e19a0a,Timiza,49090,25.96,60,Low,Medical,20,2024-04-25
3af57485-5552-4d35-b25f-af9f1c9e004b,Branch,9283,9.02,45,High,Medical,45,2025-02-25
78dff12f-10ab-411a-9638-c12ca9c49218,Timiza,46889,8.29,45,Low,Business,54,2024-05-27
ebc4c366-b730-4ef7-84df-1d6c96e098af,Fuliza,30281,36.84,30,Low,Business,37,2023-04-02
6a6bda04-69a4-48c5-9f58-5b43edae84e3,Branch,31311,28.42,45,Low,Emergency,22,2024-12-14
3cbea89d-2b58-4536-874e-484296494adb,Timiza,49287,34.03,30,Low,Education,7,2024-11-21
20451f7f-e490-4e56-a1f3-b61a928feda0,Tala,35988,35.76,30,Low,Personal,23,2023-06-20
4641b871-5eb0-4644-a171-55d1833d3433,KCB M-Pesa,9405,25.01,30,High,Business,41,2025-02-13
b9c88358-7075-4b68-86a7-a04e466b98ec,Fuliza,9627,23.11,45,High,Personal,40,2024-05-21
823316fa-7910-4d28-9119-e2b6e696b8c5,Timiza,22931,20.06,30,Low,Personal,29,2024-03-04
d51a856a-7b6a-4d05-b1ed-b886f61cfdb2,Fuliza,49653,16.09,30,Low,Education,16,2023-07-23
482ace1f-dccf-492b-9145-39094fbfe628,Fuliza,6868,20.21,60,Low,Emergency,38,2023-08-31
1cf0822c-ed20-40cf-a902-d147897593eb,Branch,27924,32.09,30,Low,Education,28,2024-12-09
6b73aecc-d2a6-4212-baac-882bb0b19ee3,Branch,47324,26.07,45,High,Business,48,2023-08-10
7e14577d-ae9a-44ea-a976-b23dc6e3ac7a,KCB M-Pesa,45504,36.24,45,Low,Personal,38,2023-05-31
00fa86a3-e689-4f3e-ba9b-a474bacc2c07,Tala,18833,20.52,14,Low,Education,31,2024-04-17
43816c0e-96fd-46c9-bc0b-d9137e8d7090,Fuliza,23616,26.25,60,High,Education,14,2025-01-11
83a9255f-944d-4e60-a9df-f600ddefba3c,Timiza,47719,27.1,14,Low,Education,53,2024-02-07
a371c3ba-403f-4206-a069-92821e4ea3fb,M-Shwari,43701,25.71,45,High,Business,33,2023-10-10
3718b11f-6f9c-4b5b-ae80-6101ca204efe,Fuliza,16025,29.59,45,Low,Emergency,57,2023-05-27
87a26201-643d-4c5a-9955-c459040491aa,Fuliza,23898,13.31,45,High,Education,9,2024-09-04
0fde73c1-ac30-4eac-8fb8-e8ac1eeda48d,KCB M-Pesa,33357,22.93,45,High,Business,57,2024-01-25
b2f2fc8c-4118-4c04-aa07-845a06aca88d,Tala,10861,8.65,30,High,Personal,27,2024-02-10
f0061ad3-d83b-4584-b50e-469bf618434c,M-Shwari,16869,18.46,14,High,Medical,24,2023-04-03
2d69fa1f-11f2-4045-8db2-6602531ff96b,Branch,3541,22.07,60,Low,Business,13,2023-05-01
f9270989-26cc-4ae3-b20e-d70329900c42,Branch,605,27.83,45,Low,Medical,26,2024-09-13
dd58f17b-5160-434a-848f-92623192ca03,Timiza,9578,38.27,60,High,Education,29,2024-11-05
73dbc677-eb42-4e16-b843-f0f4db912a37,M-Shwari,25503,26.02,60,Low,Education,51,2024-08-31
9fff78ed-867a-4eba-bd7e-7eaddfb23e73,Branch,6590,31.03,60,Low,Business,49,2024-04-13
3cb3aef6-711a-4085-8627-82cde0161be8,Timiza,39350,22.72,45,Low,Medical,43,2023-03-30
dbaa77f4-05fb-4b83-9996-746a91538478,Tala,2425,27.19,30,Low,Education,28,2024-09-05
d682ddbe-9a89-47f0-b795-16747bfd7739,Timiza,18940,7.48,60,Low,Personal,28,2024-08-29
09cbcf55-e08a-4c57-924a-3f781699ed37,Branch,40185,13.9,45,Low,Emergency,8,2023-10-28
92d08985-cd84-40e0-b116-e70fcaa750dc,KCB M-Pesa,26515,17.66,30,High,Emergency,23,2024-01-21
4c74b8e7-c0ef-4aac-9029-6bbba53e2895,KCB M-Pesa,33820,21.54,60,Low,Education,29,2024-04-06
66959d82-b6a0-4cc2-85e0-81380ffac852,KCB M-Pesa,25791,6.6,60,Low,Medical,5,2024-09-24
ba759249-5549-4ff5-97e9-005042dfddb3,Branch,37179,9.9,45,Low,Education,42,2024-11-19
c7ca0e5c-c9e0-42ee-8f14-e3d2b72c2b1f,KCB M-Pesa,26789,14.69,14,Low,Medical,7,2023-09-07
33be22e9-e9fb-470b-9357-1f6b1a509c6e,M-Shwari,3889,39.0,30,High,Personal,42,2023-05-17
e69cc3b2-504a-4323-96c8-7774b490c10b,Tala,26183,16.6,60,Low,Medical,36,2025-02-14
0be747e4-df27-4889-a2cd-5259d19894b1,Timiza,14129,21.87,90,Low,Education,41,2023-11-24
94368d27-297c-46be-bea9-fa23e835e6c8,Timiza,25326,11.86,30,High,Personal,27,2024-12-27
9ae97792-5602-4118-b72d-a050967b020a,Branch,35698,26.38,14,Low,Business,58,2024-08-20
bf1d537a-b8cf-4f4f-a5fa-179369692a42,KCB M-Pesa,27130,14.82,60,Low,Emergency,46,2024-06-27
7aa83a23-d07f-4d19-9b5c-89444887dd91,KCB M-Pesa,33726,12.24,30,Low,Education,2,2023-06-11
97556930-793d-4a02-8175-cd4de15a2723,Fuliza,46663,23.08,45,High,Education,25,2024-05-29
7430a217-3bfa-4a40-9785-eaf0ed9de729,Tala,33475,5.19,90,Low,Education,9,2024-11-26
52a19c2e-3856-4a67-9279-63a865331f33,M-Shwari,1399,5.27,14,Low,Personal,53,2023-10-21
0a886239-4a50-49eb-858f-a70ff3409a4b,Timiza,12153,12.67,45,Low,Business,27,2025-01-30
d3345ade-2175-476d-b77e-7548f8eadd06,Fuliza,28461,6.29,14,Low,Medical,1,2024-06-18
e86ce185-defe-46ff-9212-925c80daa50b,Fuliza,16905,8.78,30,Low,Business,23,2023-07-17
7426f754-e58b-4650-994b-21618a00321d,Branch,9101,16.86,60,Low,Personal,10,2024-12-13
e51bca90-7d28-41a6-ac03-031197cf0f48,Timiza,34162,33.09,45,Low,Education,42,2024-06-24
cb025ce2-afa6-4a71-8f64-927628cda422,Branch,33782,25.02,90,High,Emergency,52,2024-05-20
e6c20b16-66e8-49a1-be4f-339cb8dae257,M-Shwari,21788,22.94,45,High,Education,25,2023-05-21
4052075e-0efc-42b7-85ec-cd2fee7f0505,Fuliza,30045,15.27,30,Low,Medical,54,2025-03-06
b6a96d31-0bf0-4eef-aadc-a621149f01cc,Fuliza,37377,37.61,30,High,Emergency,3,2024-02-20
11b05c7e-9c94-4c81-a69e-f1c240155e3d,Tala,46526,18.9,30,Low,Education,6,2023-12-24
